| objname   | ra     | dec    |
| char      | double | double |
pgc3186992       343.098      -32.3916
pgc3191088       357.060      -33.6712
pgc3181869       44.6577      -34.3035
pgc3193131       2.80815      -27.2327
pgc3191082       357.072      -33.3968
pgc3186984       343.157      -33.3465
pgc3203368       19.2879      -31.4445
pgc3191078       357.113      -33.4012
pgc3195171      0.760650      -31.1038
pgc3198243       13.0245      -28.6582
pgc3189024       351.053      -33.0086
pgc3207450       30.8691      -28.9367
pgc3181849       39.5709      -32.4535
pgc3190041       351.486      -34.5676
pgc3187991       343.001      -34.2976
pgc3202327       18.7044      -29.6978
pgc3183893       332.924      -35.2535
pgc3189013       351.135      -32.7353
pgc3205397       23.7399      -29.8206
pgc3196179       4.68630      -28.3825
pgc3212062       33.2531      -32.1284
pgc3221277       336.114      -27.4442
pgc3221276       336.116      -27.2673
pgc3223323       331.839      -29.8081
pgc3219226       325.934      -28.5196
pgc3210006       34.6808      -28.7070
pgc3208981       27.4035      -28.7878
pgc3214100       49.0382      -27.9351
pgc3214097       49.1147      -30.8282
pgc3219217       326.059      -28.6592
pgc3223310       331.861      -30.5481
pgc3219213       326.110      -28.4039
pgc3215116       45.9636      -31.7943
pgc3213067       42.6429      -29.1960
pgc3213063       42.6875      -29.3797
pgc3215111       45.9958      -30.1033
pgc3222279       331.389      -27.9512
pgc3223302       331.921      -29.6524
pgc3209988       34.7435      -27.3681
pgc3223300       331.928      -29.1858
pgc3208963       27.4098      -29.9333
pgc3220227       326.431      -30.3721
pgc3221251       336.337      -28.4579
pgc3211010       34.6800      -29.9767
pgc3215105       46.0199      -28.5828
pgc3219200       326.273      -27.3171
pgc3221245       336.386      -28.4070
pgc3222266       331.468      -27.2960
pgc3216120       51.4669      -28.9281
pgc3214070       49.1696      -31.4222
pgc3221236       336.415      -27.6928
pgc3213042       42.8667      -30.6076
pgc3222258       331.511      -28.0237
pgc3221230       336.425      -27.2787
pgc3222253       331.551      -27.9697
pgc3221228       336.489      -28.8584
pgc3223276       332.033      -30.4487
pgc3223275       332.028      -30.4055
pgc3215079       46.1259      -29.1583
pgc3210981       34.8995      -30.1776
pgc3208930       27.4413      -31.9850
pgc3210978       34.8979      -29.3339
pgc3223266       332.072      -30.2701
pgc3214149       49.0008      -32.1994
pgc3215173       45.7230      -30.5864
pgc3223365       331.612      -30.6387
pgc3211072       34.3743      -29.6583
pgc3215168       45.7603      -28.2773
pgc3217216       52.5816      -29.3893
pgc3220288       326.149      -29.9595
pgc3215167       45.7647      -27.9796
pgc3222335       336.811      -29.2095
pgc3214142       48.9963      -31.4909
pgc3221308       335.994      -28.9528
pgc3214139       48.9964      -31.0069
pgc3215162       45.8050      -28.0323
pgc3222330       336.834      -29.3075
pgc3215161       45.7818      -30.3391
pgc3223352       331.664      -30.0362
pgc3209015       27.2929      -30.9297
pgc3215159       45.7758      -31.4553
pgc3220279       326.171      -30.6453
pgc3222326       336.857      -29.5294
pgc3216180       51.1996      -28.6579
pgc3222323       336.923      -30.4032
pgc3210034       34.5392      -28.8993
pgc3220274       326.210      -29.7830
pgc3222321       336.893      -29.3988
pgc3213104       42.3918      -29.6730
pgc3215150       45.8357      -29.8858
pgc3222318       336.914      -29.6666
pgc3215149       45.8349      -30.1398
pgc3220269       326.249      -29.3412
pgc3212076       33.1776      -32.0665
pgc3215148       45.8304      -30.9471
pgc3219243       325.605      -28.6554
pgc3221290       336.073      -28.4187
pgc3223338       331.761      -29.2604
pgc3212073       33.2080      -31.8152
pgc3219241       325.622      -28.6960
pgc3222313       336.982      -30.5481
pgc3223336       331.776      -29.9001
pgc3214119       49.0004      -28.4242
pgc3222310       336.939      -29.2996
pgc3208992       27.3431      -30.8165
pgc3219232       325.853      -28.5478
pgc3199381       13.4450      -30.2484
pgc3187089       342.591      -33.5980
pgc3203473       18.5450      -31.9815
pgc3207567       30.6353      -27.4136
pgc3184012       331.960      -34.5246
pgc3198348       12.3981      -27.6865
pgc3186058       334.715      -34.9774
pgc3193226       1.98855      -27.5926
pgc3195272      0.101850      -31.9947
pgc3185030       336.756      -33.1429
pgc3181956       43.3783      -34.2749
pgc3190148       350.880      -34.2984
pgc3195267      0.130350      -31.9346
pgc3180929       33.7435      -35.7079
pgc3187072       342.675      -32.4781
pgc3193216       2.05995      -28.3131
pgc3201406       17.7311      -28.0671
pgc3199357       13.5649      -29.8933
pgc3180923       33.8182      -35.4710
pgc3188090       342.727      -34.3603
pgc3188089       342.727      -34.1871
pgc3199352       13.5876      -30.3621
pgc3189106       350.546      -32.2314
pgc3194225       2.02335      -29.0348
pgc3198321       12.6000      -28.0778
pgc3185008       336.940      -33.2998
pgc3193198       2.26890      -28.3359
pgc3203438       18.7671      -31.2477
pgc3196268       4.08945      -27.9869
pgc3198316       12.6369      -27.5972
pgc3180904       33.9635      -34.7614
pgc3182952       46.4559      -33.5740
pgc3180899       33.9980      -35.3207
pgc3183969       332.322      -35.6171
pgc3206496       22.8983      -32.0898
pgc3191132       356.691      -32.7324
pgc3182939       46.5861      -32.7691
pgc3207515       30.7460      -28.8663
pgc3190105       351.181      -35.4159
pgc3183959       332.376      -35.1072
pgc3198295       12.7753      -28.4801
pgc3194197       2.19555      -29.4956
pgc3183955       332.397      -35.0115
pgc3214191       48.8605      -31.5081
pgc3221359       335.728      -28.3907
pgc3222381       336.588      -30.7480
pgc3220332       325.890      -29.7683
pgc3222380       336.578      -30.4455
pgc3218281       50.8262      -31.8319
pgc3222375       336.621      -30.5102
pgc3213157       41.9583      -30.1749
pgc3214181       48.8199      -28.2288
pgc3221349       335.784      -28.7883
pgc3215204       45.6263      -27.8833
pgc3218276       50.9506      -31.8623
pgc3220323       325.952      -30.6849
pgc3217249       52.3855      -30.5588
pgc3221344       335.776      -27.3860
pgc3210079       34.3280      -28.6145
pgc3215199       45.6479      -27.7726
pgc3221342       335.803      -28.4538
pgc3222366       336.649      -30.1655
pgc3215197       45.6411      -28.8675
pgc3221340       335.800      -27.7473
pgc3212122       32.9285      -31.8540
pgc3219290       331.157      -30.1032
pgc3209049       27.2488      -29.1546
pgc3214169       48.8604      -28.9579
pgc3219289       331.145      -29.8050
pgc3215192       45.6696      -28.9216
pgc3215191       45.6767      -28.7178
pgc3221335       335.851      -28.4942
pgc3215189       45.6867      -28.5137
pgc3215188       45.6781      -29.6051
pgc3219284       331.228      -30.8008
pgc3209043       27.1973      -31.6129
pgc3223377       331.565      -29.6111
pgc3223375       331.552      -30.6320
pgc3215182       45.6959      -29.9580
pgc3214157       48.8981      -28.8312
pgc3215180       45.6702      -32.1715
pgc3222345       336.810      -30.3914
pgc3223369       331.595      -29.8907
pgc3221320       335.883      -28.2160
pgc3216198       51.0746      -28.7596
pgc3223366       331.627      -28.9970
pgc3191254       355.652      -33.6392
pgc3196374       8.96325      -30.2875
pgc3182036       42.7481      -34.0717
pgc3181011       45.2435      -33.1845
pgc3187154       342.139      -32.3633
pgc3182032       42.8239      -35.5383
pgc3190222       350.499      -34.2976
pgc3191245       355.758      -32.7545
pgc3185097       336.062      -33.1770
pgc3182020       42.9627      -35.8024
pgc3189188       350.105      -33.6710
pgc3185089       336.186      -32.6610
pgc3190208       350.614      -35.1081
pgc3206592       22.2291      -31.7346
pgc3199422       13.0733      -29.1485
pgc3190205       350.605      -34.0943
pgc3201466       17.4282      -28.2749
pgc3198389       12.1590      -28.7842
pgc3184052       331.635      -34.3308
pgc3184049       331.683      -35.4439
pgc3200433       13.4341      -31.8367
pgc3201454       17.4705      -27.4788
pgc3201452       17.4912      -28.5081
pgc3186090       334.487      -35.3774
pgc3187114       342.409      -32.4727
pgc3194282       1.67460      -29.8553
pgc3192233       355.864      -35.2486
pgc3194281       1.67910      -29.6332
pgc3185061       336.445      -33.3180
pgc3189157       350.333      -33.8647
pgc3193252       1.82985      -28.6230
pgc3203492       18.3570      -30.9662
pgc3184035       331.769      -34.3917
pgc3194275       1.70265      -28.9053
pgc3207585       30.6231      -29.4050
pgc3180960       33.5757      -34.4706
pgc3181983       43.2053      -34.8373
pgc3203482       18.4443      -31.7601
pgc3207577       30.6439      -29.6844
pgc3198359       12.3483      -28.3804
pgc3196310       3.71025      -27.5175
pgc3198358       12.3454      -28.0674
pgc3203478       18.4949      -32.1797
pgc3218351       50.2179      -32.0021
pgc3215277       45.3333      -27.6792
pgc3212202       32.3038      -31.8587
pgc3215274       45.3264      -28.5580
pgc3220392       331.270      -31.5131
pgc3215270       45.3574      -28.0973
pgc3220390       331.286      -31.0550
pgc3223462       336.660      -31.0811
pgc3215269       45.3504      -28.5529
pgc3221412       335.447      -28.6280
pgc3222436       336.297      -29.9908
pgc3220385       325.607      -29.3295
pgc3222433       336.267      -28.9882
pgc3213215       41.4352      -30.1838
pgc3215263       45.3641      -29.0109
pgc3221406       335.450      -27.3685
pgc3215260       45.4034      -27.5671
pgc3220380       325.641      -29.3637
pgc3209114       27.1308      -29.1047
pgc3215256       45.3752      -31.2501
pgc3213204       41.5057      -30.5162
pgc3220370       325.752      -29.3876
pgc3219345       330.908      -29.1190
pgc3209104       27.1532      -29.1094
pgc3223440       336.850      -30.8889
pgc3215246       45.3987      -31.9689
pgc3216269       50.7859      -27.6624
pgc3212171       32.5374      -31.6125
pgc3223435       336.874      -30.9589
pgc3215242       45.4177      -31.5501
pgc3223433       336.923      -31.4527
pgc3219336       330.945      -29.3521
pgc3211143       34.1106      -29.2454
pgc3223430       336.943      -31.6420
pgc3209092       27.1570      -29.4742
pgc3221377       335.575      -27.5705
pgc3221375       335.618      -28.4484
pgc3222397       336.524      -30.5483
pgc3220345       325.864      -29.0892
pgc3215224       45.5246      -28.7077
pgc3223416       331.359      -28.9860
pgc3215220       45.5543      -28.7477
pgc3216242       50.8737      -27.9281
pgc3186692       345.100      -32.7361
pgc3201540       17.0830      -28.7800
pgc3184643       329.994      -36.9816
pgc3188226       342.122      -34.9850
pgc3200514       12.5772      -31.7516
pgc3202050       19.9520      -30.6722
pgc3203586       17.7402      -31.4836
pgc3187201       341.882      -33.8787
pgc3180544       36.7333      -35.5122
pgc3181056       44.9327      -33.3554
pgc3194880       2.98290      -30.8005
pgc3182079       42.4372      -34.3604
pgc3184127       330.992      -33.8360
pgc3190271       350.363      -35.1191
pgc3194367       1.20555      -30.3347
pgc3194366       1.20690      -28.9086
pgc3183101       50.1687      -34.0904
pgc3187196       341.907      -33.5473
pgc3183096       50.3065      -34.1637
pgc3186168       334.040      -34.9763
pgc3193335       1.29345      -28.0405
pgc3181041       45.0609      -33.0804
pgc3191281       355.456      -33.4089
pgc3181038       45.0830      -33.3689
pgc3187179       342.023      -32.4918
pgc3181031       45.0978      -33.2490
pgc3184103       331.193      -34.1867
pgc3187175       342.062      -32.8507
pgc3195367       359.560      -31.6150
pgc3190246       350.440      -35.0780
pgc3193316       1.37835      -27.8133
pgc3184099       331.229      -34.1866
pgc3200482       12.9060      -31.9990
pgc3187169       342.074      -32.7345
pgc3195361       359.608      -31.8802
pgc3197409       6.92760      -31.5534
pgc3199457       12.8243      -29.2540
pgc3193312       1.39695      -28.5265
pgc3181023       45.1247      -32.5785
pgc3201503       17.2520      -28.8642
pgc3185115       335.830      -33.1353
pgc3182041       42.7259      -35.3683
pgc3182038       42.7469      -34.1788
pgc3210212       33.8028      -27.9815
pgc3213284       40.8423      -29.2610
pgc3223524       336.239      -32.1201
pgc3214307       48.5439      -27.5583
pgc3215331       45.0590      -27.3208
pgc3216355       50.4474      -28.5103
pgc3221471       335.190      -28.1314
pgc3221469       335.214      -28.8390
pgc3212251       43.3524      -28.6056
pgc3223513       336.330      -31.3160
pgc3213272       40.9572      -29.0892
pgc3218392       49.8822      -31.7835
pgc3219416       330.556      -29.6511
pgc3222483       336.085      -30.3529
pgc3214290       48.6492      -30.3161
pgc3215314       45.0415      -31.3982
pgc3223506       336.334      -31.0774
pgc3215313       45.0411      -31.8515
pgc3212240       43.4904      -28.9780
pgc3215312       45.1193      -27.9238
pgc3209166       27.0189      -30.5806
pgc3213262       41.0708      -29.2025
pgc3222476       336.083      -29.0018
pgc3215307       45.0705      -32.2364
pgc3221451       335.262      -27.5435
pgc3213257       41.0922      -29.3709
pgc3212232       43.5820      -28.8474
pgc3221446       335.303      -28.3193
pgc3209157       27.0697      -29.0565
pgc3211202       33.7557      -30.1289
pgc3217346       51.8172      -29.1619
pgc3217345       51.8010      -30.9868
pgc3213246       41.2034      -30.3808
