| objname   | ra     | dec    |
| char      | double | double |
pgc52194       219.047       48.5849
pgc51655       217.010       21.3035
pgc51711       217.172       21.3402
pgc51664       217.045       13.5516
pgc51685       217.077       13.7802
pgc51561       216.631       44.8624
pgc51753       217.310       44.6991
pgc51776       217.382      -34.6245
pgc51719       217.158      0.553070
pgc51780       217.394    -0.0180700
pgc1206999       217.036       1.82384
pgc51809       217.505       3.22049
pgc51808       217.508       3.77291
pgc1235336       217.332       2.71056
pgc51741       217.266       3.14891
pgc51785       217.413       3.26629
pgc4012467       218.559       3.25057
pgc4012432       217.233       3.85162
pgc777145       217.465      -25.5979
pgc39620       184.775       5.73862
pgc51902       217.885      -25.3873
pgc51866       217.755      -43.2450
pgc51340       215.579       50.5010
pgc51309       215.405       50.3904
pgc2371585       215.459       50.3883
pgc4004557       214.803       50.4407
pgc51422       215.956       14.6388
pgc51401       215.871       14.2835
pgc51332       215.545       13.9179
pgc51351       215.614       15.0850
pgc51455       216.114       32.9519
pgc51445       216.055      -16.7232
pgc51456       216.114      -16.7628
pgc99823       216.354       51.5541
pgc51568       216.647       51.5855
pgc51598       216.786       33.2520
pgc51511       216.389       33.8481
pgc101513       216.256       33.4312
pgc51821       217.551       45.5423
pgc2173146       217.392       40.9340
pgc51322       215.482       34.8054
pgc2069162       213.041       35.7328
pgc50853       213.562       35.4236
pgc51355       215.620       37.1222
pgc51018       214.261       36.5715
pgc51023       214.272       36.5750
pgc51086       214.542       35.6781
pgc51157       214.809       36.3594
pgc50911       213.789       57.0875
pgc3125420       215.181       4.14361
pgc51604       216.795       5.13358
pgc51223       215.020       3.99192
pgc1231137       215.500       2.57281
pgc4004746       217.389       4.17044
pgc140287       214.239       3.83566
pgc3126117       214.281       4.83701
pgc50613       212.647       19.6123
pgc91347       213.642      -4.41760
pgc50670       212.872      -5.04364
pgc50529       212.380      -30.2770
pgc50799       213.375      -29.5946
pgc50786       213.333      -3.14890
pgc50782       213.312      -3.20762
pgc135843       213.592      -3.03228
pgc50774       213.302       57.8331
pgc50832       213.474       57.7713
pgc4018320       215.005       36.7697
pgc51163       214.827       37.0225
pgc214243       214.101       57.8505
pgc50990       214.129       57.8103
pgc51036       214.342       57.6300
pgc51300       215.355       35.2706
pgc51299       215.340       36.4279
pgc51312       215.410       35.2049
pgc1032499       209.995      -6.46881
pgc50083       210.854      -6.07022
pgc1037046       210.904      -6.07545
pgc50429       212.036      -6.09190
pgc50092       210.892      -10.1512
pgc50120       210.970      -10.1406
pgc50195       211.193      -24.8271
pgc50183       211.156      -24.8330
pgc2807027       211.173       8.78770
pgc50323       211.646      -5.45300
pgc2366568       210.311       50.2231
pgc50331       211.672       50.7233
pgc2380535       211.763       50.7208
pgc50472       212.125       51.2197
pgc50664       212.862       50.2090
pgc2380196       211.408       50.7066
pgc49663       209.421       57.0010
pgc49874       210.175       55.1645
pgc49919       210.317       54.4187
pgc2484987       210.258       54.9319
pgc2506745       210.243       55.5682
pgc50231       211.302       55.7419
pgc50651       212.824       55.5123
pgc4012350       213.475       55.2676
pgc2590712       208.915       59.4612
pgc49712       209.569       59.8141
pgc49881       210.191       59.3284
pgc50060       210.787       59.4336
pgc49894       210.220       49.3754
pgc2620337       211.353       61.5671
pgc50041       210.752       61.7517
pgc1283560       207.929       5.44644
pgc2184997       206.062       41.6773
pgc5065939       209.374       29.0586
pgc49604       209.233       29.1645
pgc49623       209.290       29.2215
pgc49598       209.213       37.7972
pgc49828       210.001       37.3068
pgc4004014       208.520       46.3005
pgc49608       209.242       45.9732
pgc49624       209.279       41.7927
pgc49493       208.843      -44.4784
pgc49282       208.114      -43.8812
pgc49673       209.461      -43.9314
pgc49466       208.731      -29.1378
pgc729818       209.370      -29.3985
pgc4076289       209.486      -29.2903
pgc49718       209.603       22.9269
pgc49734       209.596       22.8880
pgc166181       207.062       40.5524
pgc48897       206.891       40.3512
pgc2193635       206.145       42.1696
pgc49024       207.269       39.4976
pgc2171375       208.532       40.8171
pgc49142       207.673       40.2793
pgc49386       208.498       39.7154
pgc4003977       208.051       40.0927
pgc2159998       207.408       40.0632
pgc49146       207.681       39.7068
pgc49380       208.440       40.3387
pgc2159569       207.678       40.0357
pgc49498       208.895      -5.97317
pgc49521       208.939      -6.00232
pgc49513       208.911       4.98486
pgc49571       209.111       4.39665
pgc1285591       209.349       5.57411
pgc1266441       209.309       4.30735
pgc49602       209.232       5.15190
pgc49480       208.783       40.1670
pgc2151881       208.104       39.5576
pgc4012161       206.374       41.6421
pgc2165675       207.766       40.4307
pgc49011       207.234       39.9852
pgc49820       209.961       38.1824
pgc49824       209.988       38.2009
pgc2164875       207.245       40.3759
pgc49393       208.515       39.9849
pgc4074752       210.101       38.5194
pgc3557103       207.601       39.8580
pgc49157       207.711       39.5749
pgc49389       208.502       40.2774
pgc49294       208.146       38.7051
pgc49852       210.105       38.5207
pgc4012164       206.452       41.7453
pgc2614355       206.071       61.2350
pgc4003922       207.368       59.4949
pgc623912       207.808      -37.3911
pgc49192       207.858       59.8637
pgc49236       208.025      -6.05840
pgc1037109       207.849      -6.06953
pgc49366       208.393       37.5223
pgc49301       208.202       37.4908
pgc49286       208.154      -7.88239
pgc49388       208.501      -7.93061
pgc49473       208.768      -26.7808
pgc49016       207.235       59.8359
pgc49311       208.243       39.7187
pgc2166347       208.559       40.4773
pgc49002       207.188       41.7097
pgc49070       207.440       39.7142
pgc49191       207.856       40.2132
pgc4004036       208.770       40.5716
pgc49479       208.782       39.9365
pgc4004043       208.866       39.9798
pgc2610572       207.383       61.0161
pgc2802348       206.692       60.9868
pgc48823       206.622       60.3711
pgc4012178       207.140       61.0259
pgc2612497       207.236       61.1325
pgc48917       206.937       38.3045
pgc48920       206.940       38.2593
pgc2587092       209.169       59.1507
pgc48833       206.673       59.8229
pgc2590282       209.278       59.4232
pgc49508       208.893       59.7428
pgc49512       208.900       59.6206
pgc49548       209.026       59.7420
pgc49350       208.347       61.6715
pgc49795       209.887       61.2649
pgc2598511       207.724       60.1418
pgc49741       209.658       60.7969
pgc2591185       211.851       59.5026
pgc49030       207.326       58.6638
pgc49065       207.430       60.0187
pgc4016113       207.157       58.8097
pgc516601       204.869      -46.3034
pgc48093       204.674      -45.8560
pgc47826       203.658       8.79363
pgc47641       203.128       1.84765
pgc91299       204.010       8.18563
pgc47947       203.940       8.96903
pgc48046       204.182       8.54663
pgc48171       204.513      -17.8840
pgc48571       205.695      -19.5816
pgc49299       208.200       43.8280
pgc49184       207.799       43.5555
pgc49250       208.041       43.2429
pgc48811       206.578       43.8513
pgc4012192       208.010       43.1283
pgc48971       207.097       43.7084
pgc2628740       205.848       62.0100
pgc2614780       206.295       61.2595
pgc3385320       205.419       61.6482
pgc47577       202.969       20.0011
pgc47347       202.384       62.8247
pgc47598       203.029       62.7008
pgc46882       201.145       63.0923
pgc1206223       202.919       1.80002
pgc2807143       174.862       60.1715
pgc795544       204.003      -23.9216
pgc47904       203.817       44.7614
pgc2236491       204.308       44.0961
pgc48064       204.206       44.8815
pgc48034       204.140       44.5992
pgc48072       204.226       32.0957
pgc48053       204.190       32.0911
pgc47735       203.347       49.1035
pgc48062       204.188       44.5981
pgc4012049       202.463       46.5824
pgc4003667       202.991       46.2187
pgc47559       202.907       46.1509
pgc2266581       201.443       45.5400
pgc47441       202.548       46.6708
pgc47874       203.743       45.7799
pgc47295       202.207       46.2624
pgc47257       202.105       46.5916
pgc4003680       203.190       46.5853
pgc4016085       203.327       47.0410
pgc2286797       202.151       46.7678
pgc47274       202.140       46.4999
pgc47301       202.204       45.7299
pgc47040       201.615      -34.1257
pgc2800884       203.671      -35.0352
pgc47549       202.868      -34.7944
pgc671422       203.314      -33.7936
pgc47969       203.974      -34.2958
pgc47289       202.196      -17.5122
pgc879717       201.860      -17.6549
pgc46852       201.068      -16.7036
pgc45889       198.216       40.5429
pgc45992       198.474       42.2075
pgc557547       200.373      -42.8157
pgc46597       200.231      -43.7388
pgc46100       198.776      -42.3094
pgc538849       199.848      -44.2933
pgc46846       201.057       70.5315
pgc46742       200.725       70.5146
pgc46848       201.062      -10.6542
pgc46875       201.163      -10.4885
pgc46939       201.317      -20.6497
pgc46645       200.387      -38.7943
pgc46896       201.190      -37.6821
pgc47249       202.091      -38.1690
pgc4011986       200.132       43.8655
pgc46552       200.125       43.0840
pgc3555663       201.365       44.4378
pgc47053       201.652       42.7642
pgc47114       201.761       42.7800
pgc46246       199.239      -25.3375
pgc46932       201.307      -28.7820
pgc47252       202.103      -27.5698
pgc743309       202.096      -28.3044
pgc47119       201.777      -27.9564
pgc47259       202.106      -26.2263
pgc45679       197.504      -26.7118
pgc166156       197.529      -26.5953
pgc46630       200.350       57.6945
pgc46620       200.319       57.8984
pgc46157       198.969      -42.4717
pgc46442       199.838      -43.6494
pgc87370       200.070      -43.4554
pgc553045       199.984      -43.1139
pgc553224       200.178      -43.1026
pgc46473       199.908      -12.6989
pgc46453       199.877      -12.7408
pgc46497       199.992      -12.4886
pgc105180       200.446      -12.5755
pgc46826       201.001      -12.2764
pgc105165       199.715      -12.6021
pgc758254       198.611      -27.2120
pgc46389       199.699      -23.9393
pgc46531       200.075      -24.4403
pgc46352       199.600      -27.4350
pgc763675       199.890      -26.8028
pgc46490       199.959      -27.4100
pgc46479       199.919      -27.4290
pgc794388       199.379      -24.0295
pgc46571       200.180      -25.2477
pgc46661       200.442      -27.4304
pgc46410       199.752      -27.6287
pgc3082222       200.851      -29.5975
pgc46830       201.015      -24.6637
pgc46243       199.231      -17.9450
pgc46108       198.823      -16.4861
pgc45257       196.315      -16.8882
pgc45711       197.604      -16.9326
pgc5057032       198.830       47.5385
pgc45912       198.273      -16.4780
pgc46078       198.747      -16.5902
pgc46567       200.157      -16.9143
pgc83851       198.767      -16.3943
pgc46256       199.234      -16.5931
pgc46360       199.619      -10.2339
pgc46252       199.258      -10.7700
pgc705472       200.526      -31.4116
pgc46317       199.488      -21.8654
pgc46299       199.414      -21.6199
pgc170257       202.338      -21.1792
pgc158719       200.292      -11.7970
