| objname   | ra     | dec    |
| char      | double | double |
pgc49468       208.743       5.33361
pgc49586       209.165      -44.0092
pgc49615       209.256      -35.3330
pgc49636       209.311       54.1010
pgc49676       209.476      -29.3156
pgc49732       209.599       25.5500
pgc49836       210.049      -48.2699
pgc49923       210.340      -33.0637
pgc50073       210.838      -41.3766
pgc50084       210.859      -6.03059
pgc50194       211.197       8.80072
pgc50262       211.389       54.4610
pgc50317       211.632       6.02899
pgc50356       211.768      -30.0171
pgc50509       212.340       49.0381
pgc50581       212.513       54.2184
pgc50676       212.909      -1.16048
pgc50732       213.100      -30.6449
pgc50779       213.291      -65.3390
pgc50905       213.760      -43.9608
pgc50942       213.892       36.2267
pgc50961       213.985       23.0556
pgc51061       214.454      -31.3492
pgc51106       214.614      -43.3894
pgc51207       214.936       9.36234
pgc51241       215.134       3.98310
pgc51245       215.142      -29.2418
pgc51251       215.180       39.6936
pgc51270       215.233       3.23793
pgc51286       215.305       3.43581
pgc51288       215.304      -46.2978
pgc51290       215.321      -29.2633
pgc51396       215.823       41.7760
pgc51400       215.863       1.72623
pgc51420       215.960      -75.3221
pgc51472       216.181       44.5261
pgc51503       216.338       39.5394
pgc51635       216.903       41.2577
pgc51659       217.015      -46.3052
pgc51820       217.550      -36.9644
pgc51822       217.565      -34.2359
pgc51921       217.989       6.25028
pgc51953       218.107       8.07851
pgc51957       218.119      0.294040
pgc52092       218.663       4.26180
pgc52116       218.718       54.4757
pgc52142       218.852       57.2557
pgc52159       218.889       12.9080
pgc52167       218.916       13.1701
pgc52307       219.548       46.6382
pgc52324       219.611      -22.3675
pgc52344       219.747       51.1207
pgc52381       219.897      -45.0189
pgc52395       219.957     -0.718370
pgc52410       220.045      -44.3147
pgc52424       220.109       33.9889
pgc52455       220.235     -0.318080
pgc52521       220.600      -17.2530
pgc52564       220.742       4.88976
pgc52641       221.102       1.67975
pgc52717       221.463      -77.9248
pgc52809       221.851      -17.4461
pgc52824       221.891      -19.7642
pgc52952       222.442       60.3986
pgc52991       222.652      -18.1512
pgc53201       223.313       3.95977
pgc53486       224.541       58.8718
pgc53500       224.626      -47.6985
pgc53527       224.734      -42.0133
pgc53535       224.755      -42.5816
pgc53622       225.203       48.3609
pgc53630       225.232      -7.45724
pgc53639       225.286      -48.2918
pgc53861       226.359       46.5653
pgc53865       226.364       1.63473
pgc53901       226.503       1.63394
pgc54018       226.966       54.7528
pgc54074       227.297       67.2128
pgc54097       227.317      -11.3216
pgc54119       227.456      0.470110
pgc54134       227.570       1.93358
pgc54234       227.921       59.8089
pgc54250       227.973      -72.8593
pgc54262       228.010       1.69849
pgc54348       228.379      -20.6751
pgc54364       228.441      -14.2698
pgc54392       228.556      -46.8091
pgc54411       228.643      -52.9894
pgc54428       228.764       42.0498
pgc54431       228.771       42.2096
pgc54625       229.557      -24.0980
pgc54646       229.652      -24.0686
pgc54716       229.999      -23.9244
pgc55078       231.523       9.20422
pgc55097       231.626       41.2897
pgc55165       232.003       64.7631
pgc55419       233.366       56.5597
pgc55435       233.430       15.0076
pgc55647       234.472       59.3923
pgc55821       235.498      0.712890
pgc55853       235.722       14.2307
pgc55975       236.433       12.5106
pgc56078       237.066      -75.6728
pgc56094       237.172       21.8694
pgc56111       237.255       5.18861
pgc55967       236.414       28.0885
pgc56145       237.456      -29.3866
pgc56168       237.601       25.9226
pgc56386       238.831       45.4272
pgc56475       239.314       5.99836
pgc56604       239.904      -82.9148
pgc56723       240.392       1.70785
pgc57205       241.804       7.97887
pgc57261       242.072       7.53846
pgc57582       243.603     -0.207360
pgc57627       243.870       18.9048
pgc57799       244.697       7.41013
pgc57888       245.246      -60.4876
pgc57924       245.453      -2.28332
pgc58423       247.837       20.1855
pgc58501       248.448       28.9844
pgc58798       250.513      -5.03243
pgc59175       253.192      -59.2178
pgc59497       255.765      -61.7681
pgc59635       256.750      -62.0847
pgc60001       259.247      -62.8201
pgc60095       260.054       57.9319
pgc60124       260.439       75.8487
pgc60216       261.027      -59.3822
pgc60291       261.630       71.0963
pgc60315       261.798       11.5436
pgc60573       264.203       72.0889
pgc60648       264.881      -85.3104
pgc60849       266.789      -64.6391
pgc60879       267.018       14.7414
pgc61008       267.946       24.4832
pgc61082       268.643       2.88078
pgc61091       268.711       18.3267
pgc61214       269.781       7.14129
pgc61223       269.820      -59.5073
pgc61264       270.146      -59.1365
pgc61300       270.465       6.96830
pgc61536       272.964       14.9814
pgc61542       273.002      -58.9754
pgc61647       273.862      -58.2081
pgc61972       277.666       67.9870
pgc62066       278.602      -58.4965
pgc62351       281.276      -62.2972
pgc62453       282.241      -65.1733
pgc62589       284.124      -54.3059
pgc62782       286.777      -59.4659
pgc62806       287.068       50.9332
pgc62830       287.383      -55.0173
pgc62836       287.441      -63.8577
pgc62871       287.857      -50.6422
pgc62964       288.817      -54.1325
pgc63000       289.173       63.9724
pgc63214       291.707      -54.9514
pgc63287       292.496      -17.6790
pgc63395       293.926      -57.5191
pgc63424       294.344       40.7053
pgc63552       295.745       45.2981
pgc63556       295.799      -6.93918
pgc63616       296.237      -14.8003
pgc63620       296.313      -54.3442
pgc63682       297.092      -18.0784
pgc63797       298.596      -58.7139
pgc63861       299.313       5.89025
pgc63972       300.177       66.2276
pgc64044       300.893      -48.2845
pgc64054       300.989      -31.6816
pgc64060       301.078      -19.0654
pgc64102       301.618      -48.3756
pgc64136       301.831      -48.3703
pgc64181       302.382      -61.8506
pgc64192       302.475      -48.3795
pgc64219       302.799      -48.2756
pgc64240       302.983      -46.1441
pgc64422       304.299      -40.9237
pgc64427       304.322      -52.7968
pgc64429       304.336      -38.6737
pgc64432       304.350      -73.8856
pgc64485       304.910       66.7284
pgc64600       305.888       58.3440
pgc64632       306.117      -43.6534
pgc64648       306.250      -81.5755
pgc64725       306.912      -47.0270
pgc64824       307.563       60.4407
pgc64884       307.913      -30.8320
pgc64909       308.057      -48.5309
pgc64980       308.586      -31.9809
pgc65150       309.934       63.5984
pgc65249       310.810      -29.8534
pgc65258       310.893      -29.7040
pgc65295       311.140      -68.7479
pgc65299       311.168      -45.9785
pgc65367       311.716      -12.8477
pgc65426       312.117      -78.0692
pgc65603       313.021      -69.2014
pgc65775       314.314       25.9649
pgc65915       315.332      -72.6429
pgc65960       315.630      -16.8181
pgc66208       317.312      -63.2900
pgc66318       317.967      -49.2838
pgc66376       318.429      -63.3364
pgc66445       319.025      -64.8167
pgc66463       319.135      -48.3636
pgc66549       319.751      -48.5608
pgc66617       320.318      -46.1528
pgc66669       320.808      -45.7730
pgc66740       321.501      -40.8347
pgc66784       321.840      -60.0145
pgc66812       322.063      -37.8613
pgc66836       322.263      -52.7678
pgc67023       323.936      -63.9027
pgc67045       324.120      -54.5576
pgc67078       324.552      -43.9346
pgc67093       324.702      -64.3505
pgc67146       325.054      -42.5394
pgc67162       325.244      -82.7996
pgc67258       326.029      -36.1800
pgc67347       326.817       72.4721
pgc67418       327.326      -60.6093
pgc67557       328.177      -48.2539
pgc67583       328.334      -47.8827
pgc67634       328.767      -50.6567
pgc67671       329.101       73.2609
pgc67701       329.280      -34.5821
pgc67818       330.148      -43.1405
pgc67835       330.233      -35.2870
pgc67839       330.258      -13.2697
pgc67842       330.292      -32.5785
pgc67878       330.514      -31.9737
pgc67882       330.531      -51.7431
pgc67890       330.577      -20.5478
pgc67893       330.591      -21.0414
pgc67904       330.666      -20.8130
pgc67908       330.672      -51.2966
pgc67919       330.737      -20.4713
pgc67920       330.739      -22.4726
pgc67946       330.891       43.7490
pgc67954       330.949      -32.2845
pgc67995       331.206      -64.0471
pgc68020       331.478      -50.1191
pgc68029       331.568       47.2511
pgc68057       331.709      -64.3162
pgc68068       331.790      -49.9955
pgc68128       332.143      -57.4426
pgc68138       332.232      -73.3819
pgc68199       332.549      -16.6612
pgc68201       332.552      -18.8645
pgc68223       332.736      -46.0814
pgc68253       332.952      -45.5904
pgc68285       333.125       45.3282
pgc68305       333.249      -62.0683
pgc68345       333.513      -26.9377
pgc68389       333.733      -66.8494
pgc68450       334.014      -47.6623
pgc68455       334.038      -36.8436
pgc68478       334.180      -47.1187
pgc68517       334.447      -49.2599
pgc68535       334.574       40.5625
pgc68618       335.241      -46.0302
pgc68704       335.709      -20.3502
pgc68712       335.768      -79.9968
pgc68741       335.889      -42.2744
pgc68870       336.615       16.1479
pgc68941       337.110       30.2911
pgc69031       337.693       76.5111
pgc69094       338.099      -14.1204
pgc69161       338.469      -40.9328
pgc69253       338.942      -26.0505
pgc69364       339.446       23.7867
pgc69376       339.561       80.6773
pgc69453       340.101      -66.4791
pgc69475       340.237      -45.6601
pgc69519       340.458      -64.4206
pgc69539       340.576      -30.0553
pgc69661       341.382      -39.3419
pgc69707       341.776      -64.8320
pgc69759       342.141      -39.6489
pgc69844       342.626       29.1383
pgc69887       342.953      -20.6082
pgc69967       343.587      -45.3469
pgc69998       343.779      -38.5834
pgc70027       343.940      -42.6421
pgc70039       343.981      -36.3481
pgc70069       344.151      -37.0301
pgc70070       344.153      -36.2498
pgc70089       344.287      -42.8048
pgc70110       344.432      -36.0263
pgc70128       344.508      -33.7422
pgc70184       344.861      -37.7028
pgc70264       345.277       16.3884
pgc70271       345.328       14.3396
pgc70304       345.543      -39.5695
pgc70306       345.559      -37.0836
pgc70307       345.579       16.0272
pgc70324       345.694      -40.8353
pgc70420       346.250       18.7033
pgc70433       346.334       16.8664
pgc70565       347.232      -30.8579
pgc70569       347.264       18.1772
pgc70582       347.414      -36.4200
pgc70676       348.032      -28.5397
pgc70786       348.644       4.49814
pgc70800       348.702      -43.6000
pgc70966       349.415      -34.7908
pgc71001       349.597      -42.3700
pgc71003       349.620       77.3202
pgc71031       349.728      -42.2391
pgc71066       349.838      -42.2566
pgc71309       350.920      -42.4021
pgc71345       351.096     -0.107840
pgc71431       351.616      -32.3886
pgc71473       351.810      -65.2715
pgc71501       351.971      -51.1319
pgc71534       352.116       22.4208
pgc71538       352.151       14.7429
pgc71716       353.260      -51.6984
pgc71729       353.320      -54.0945
pgc71730       353.318      -45.0160
pgc71800       353.721      -65.3960
pgc71838       353.929       20.2891
pgc71866       354.063      -37.9386
pgc71881       354.111      -38.7841
pgc71934       354.393      -36.9964
pgc71948       354.456      -47.7275
pgc72001       354.702      -6.51792
pgc72178       355.647      -44.9047
pgc72228       355.943      -31.9569
pgc72252       356.044      -6.16971
pgc72367       356.658       3.79975
pgc72444       356.966      -30.5221
pgc72675       358.012      -52.5774
pgc72957       359.120      -81.5675
pgc73049       359.457      -32.5910
pgc73126       359.749      -55.4584
pgc74617       52.6922      -35.5499
pgc74714       53.3031      -36.0174
pgc74752       53.8504      -36.3639
pgc77827       114.500      -16.9776
pgc86068       115.368      -30.1121
pgc86285       94.7610       3.16422
pgc86668       135.725       20.0747
pgc86669       139.876       21.6036
pgc88608       153.262      -1.61450
pgc95594       89.9194       73.4277
pgc95597       101.941       80.1239
pgc97243       312.386       58.1065
pgc100169       31.5225       69.0033
pgc100170       44.2158       58.9116
pgc138836       89.3964       7.48706
pgc166077       56.3039       67.8647
pgc166082       66.3178       72.8058
pgc166084       73.2800       67.0995
pgc166115       176.798       43.6718
pgc166142       190.989       43.6616
pgc166152       196.260      -40.0824
pgc166163       200.285      -31.5291
pgc166170       204.148      -29.5713
pgc166185       211.794       35.0611
pgc166192       307.636       60.3540
pgc166193       307.883       60.8124
pgc490287       164.375      -48.1839
pgc575633       192.150      -41.4400
pgc577429       192.259      -41.2603
pgc592761       204.355      -39.8974
pgc677373       204.251      -33.3625
pgc771919       46.0335      -26.0697
pgc1875560       185.334       29.7154
pgc2017209       12.6770       32.9164
pgc2601822       311.337       60.4116
pgc2801026       243.449       54.3708
pgc2801050       312.101       58.6183
pgc2801052       315.852       57.2852
pgc2806961       137.224       14.5832
pgc2807061       105.118      -4.20713
pgc2807102       16.8852       51.4404
pgc2807103       23.7148       52.0917
pgc2807110       45.7746       33.6944
pgc2807150       208.639       4.24444
pgc2807155       351.631       50.6811
pgc2807158       357.947       24.5812
pgc3097113       207.829      -46.9735
pgc3097690       312.793       56.8902
pgc3097691       6.54525      -11.0473
pgc3097824       17.5711       47.6288
pgc3097827       146.196       67.4386
pgc3167220       143.509       55.2406
pgc3994669       191.891      -77.5826
pgc4581796       348.764      -42.5396
pgc4614882       207.140      -37.9681
pgc4689195       152.025       68.3993
pgc4689212       283.763      -30.4784
pgc4689216       155.355       71.1161
pgc4689222       13.2182       43.1985
pgc4689223       202.012       33.5557
pgc4713552       209.533       12.8483
pgc4713554       158.703       51.9350
pgc4713555       132.874       63.1342
pgc4713556       162.342       51.0519
pgc4713557       186.743       23.9117
pgc4713558       194.290       34.3227
pgc4713559       151.765       16.0778
pgc4713560       247.765       12.7900
pgc4713561       173.237     -0.530060
pgc4713562       209.300       26.8000
pgc4713563       172.790       2.22000
pgc4713564       143.723       17.0511
pgc4713565       34.8167       20.1753
pgc5056918      0.560400       45.0889
pgc5056921       16.6437       44.8027
pgc5056922       12.8958       29.6969
pgc5056923       11.5854       33.8037
pgc5056924       11.8625       34.3747
pgc5056925       12.9626       33.0044
pgc5056926       18.5780       38.1175
pgc5056927       14.8742       32.3767
pgc5056936       149.895       68.6572
pgc5056941       157.167       70.2333
pgc5057231       358.699       42.4708
pgc5057232       21.9165       28.0907
pgc5060429       338.172       31.2162
pgc5060430       359.732       30.7556
pgc5064334       225.450       66.9687
pgc5065056       9.14535       49.6467
pgc5065058       155.437       18.0889
pgc5065682       23.2437       29.8675
pgc2802667       256.120      -24.7647
pgc2802612       6.02175      -72.0807
pgc2802614       13.1953      -26.5884
pgc2802616       15.8094      -70.8482
pgc2802628       78.5262      -40.0472
pgc2802630       81.0443      -24.5243
pgc2802643       114.534       38.8809
pgc2802646       182.526       18.5419
pgc2802647       189.867      -26.7429
pgc2802649       199.113       17.6979
pgc2802651       205.547       28.3755
pgc2802652       206.611      -51.3734
pgc2802653       211.364       28.5345
pgc2802654       219.902      -26.5383
pgc2802656       229.641       2.08276
pgc2802657       233.869      -50.6596
pgc2802661       250.423       36.4602
pgc2802664       254.287      -4.09942
pgc2802666       255.303      -30.1122
pgc2802668       257.544      -26.5816
pgc2802669       259.497      -23.7659
pgc2802670       259.280       43.1365
pgc2802671       260.292      -19.5873
pgc2802673       262.978      -67.0480
pgc2802674       261.935      -5.07676
pgc2802675       264.072      -44.7351
pgc2802676       265.172      -53.6737
pgc2802678       267.555      -37.0517
pgc2802679       270.892      -30.0340
pgc2802681       270.961     -0.296880
pgc2802685       272.577      -31.7636
pgc2802687       276.137      -24.8699
pgc2802689       279.101      -23.9034
pgc2802691       283.268      -8.70578
pgc2802337       283.764      -30.4784
pgc2802692       287.716      -59.9820
pgc2802694       289.148       30.1846
pgc2802695       294.997      -30.9620
pgc2802696       298.442       18.7783
pgc2802697       301.520      -21.9218
pgc2802698       308.548       7.40424
pgc2802701       322.493       12.1669
pgc2802702       323.372     -0.823100
pgc2802659       245.898      -26.5254
pgc2802660       248.133      -13.0536
pgc2802644       138.011      -64.8629
pgc2802655       225.994      -33.0678
pgc2802658       244.261      -22.9750
pgc2802683       272.009      -43.7082
pgc2802686       275.919      -30.3610
pgc2802690       280.803      -32.2920
pgc2802703       325.092      -23.1791
pgc34160       168.321      -26.7549
pgc27762       145.639      -3.69876
pgc18883       95.4155      -27.2337
pgc13881       57.1129      -16.3930
pgc10464       41.4996      -7.57857
pgc9566       37.7029       37.1366
pgc9359       36.9057      -1.15594
pgc40887       186.905      -39.3379
pgc70090       344.294      -36.4622
pgc138451       25.5723       26.3667
pgc166065       30.0420       28.8312
pgc5057055       25.2826       27.3226
pgc5060050       114.043       9.98641
pgc5060076       117.590       7.79446
pgc4087020       132.801       27.8800
pgc5059815       1.64295       15.5108
pgc166063       26.6758       26.8014
pgc166064       28.8343       27.9538
pgc1824266       157.982       28.0259
pgc40682       186.598       27.7456
pgc5059213       190.007       26.3220
pgc1641       6.63900      -41.8556
pgc1038       3.88020      -32.1806
pgc4063       17.1537       1.64170
pgc5849       23.5758      -29.4184
pgc6671       27.2952      -10.4265
pgc7262       29.0942      -9.06165
pgc7544       29.9271      -5.96390
pgc8232       32.3678      -9.67999
pgc8896       35.0255      -19.7508
pgc9272       36.5887      -9.84070
pgc9414       37.1160      -1.15151
pgc9549       37.6382      -1.10889
pgc9747       38.3930      -39.0450
pgc9991       39.5583      -15.8091
pgc10673       42.2900      -7.83710
pgc10854       42.9696      -1.17278
pgc10966       43.6398      -10.0283
pgc11750       47.1129      -23.0560
pgc11812       47.4095      -41.0319
pgc12466       50.0398      -6.26220
pgc12653       50.6844      -37.1038
pgc12756       51.2030      -3.04223
pgc12798       51.3537      -16.2332
pgc13108       53.0126      -20.8189
pgc13166       53.3213      -13.6642
pgc13500       55.0387      -35.6245
pgc13821       56.6589      -16.5503
pgc14409       61.1133      -2.18796
pgc14475       61.7071      -21.1726
pgc16716       76.3629      -11.8714
pgc16790       77.0283      -38.3120
pgc16894       77.9204      -14.7895
pgc16983       78.8179      -30.5265
pgc17195       80.6436      -11.4994
pgc18602       93.0404      -21.8059
pgc18848       95.1785      -16.0612
pgc18855       95.2322      -8.49559
pgc19030       96.4917      -22.0048
pgc19562       101.472      -18.2119
pgc19878       104.026       84.9177
pgc23660       126.518       45.9676
pgc24111       128.822       28.4734
pgc24784       132.299       60.2212
pgc25248       134.877       44.9140
pgc28010       146.515       1.66837
pgc28026       146.571       5.70859
pgc28272       147.469      0.618160
pgc28357       147.738       33.5534
pgc28617       148.825       4.26999
pgc28805       149.588       32.3699
pgc30684       156.674       3.86192
pgc31528       159.293       12.6524
pgc33964       167.737       53.3878
pgc34718       170.130       57.7814
pgc35249       171.883       56.8770
pgc35999       174.434       47.8931
pgc36979       177.519       26.4795
pgc37553       179.206       53.1604
pgc37682       179.607       50.9170
pgc39068       183.540       54.5265
pgc39859       185.198       58.0924
pgc40860       186.868      -8.16782
pgc40894       186.911      -8.28039
pgc41440       187.846       11.4926
pgc42929       191.157      -10.0831
pgc43052       191.504       64.5694
pgc43147       191.814      -10.0634
pgc43321       192.259      -8.66428
pgc43330       192.284      -11.4098
pgc43458       192.622      -10.8544
pgc43902       193.599      -10.5370
pgc44191       194.204      -8.52525
pgc45643       197.419      -7.83324
pgc48816       206.603       46.1073
pgc48989       207.163       43.4123
pgc49069       207.435       39.9847
pgc49464       208.722       41.3135
pgc49489       208.817       59.5066
pgc50312       211.590       50.7251
pgc50728       213.095       50.3485
pgc51620       216.868       46.1464
pgc51830       217.595       59.4697
pgc51901       217.879       49.9588
pgc51955       218.114       49.9049
pgc56537       239.635       17.4415
pgc58115       246.535       48.3668
pgc59244       253.698       36.5014
pgc60003       259.277       40.8451
pgc3572       14.9588      -7.57818
pgc4921       20.3650       7.01831
pgc4957       20.4747       9.20653
pgc8673       34.0436      -11.9268
pgc10010       39.6363      -6.67742
pgc12130       49.0023      -5.49929
pgc12633       50.5728      -7.09072
pgc13171       53.3613      -23.7128
pgc13620       55.6221      -13.4880
pgc16144       72.6845      -5.41859
pgc17243       81.1962      -15.9433
pgc17657       85.8138      -30.0783
pgc1160       4.43970       11.4503
pgc18148       89.4726      -23.1809
pgc18581       92.7780      -15.4940
pgc19355       99.6199      -24.8486
pgc19558       101.445      -31.2303
pgc20274       107.395      -5.43001
pgc20504       108.815      -29.2814
pgc23222       124.275      -27.4583
pgc23303       124.690      -25.4995
pgc23418       125.201      -8.91842
pgc23447       125.367       3.16932
pgc23579       126.042      -18.7755
pgc24425       130.383       4.98060
pgc24464       130.666       14.2854
pgc24490       130.816       13.0857
pgc24870       132.779      -17.5638
pgc25097       134.034      -3.36003
pgc25102       134.051      -2.56347
pgc25376       135.535       8.30143
pgc25886       137.705      -8.89175
pgc26404       140.041      -16.5258
pgc26455       140.252      -33.1916
pgc26781       141.650       7.95422
pgc25932       138.002      -26.8280
pgc27045       142.904      -30.3072
pgc27074       143.026       8.44159
pgc27184       143.511       9.47909
pgc27232       143.698       10.2835
pgc27734       145.548       4.67324
pgc27795       145.786      -10.3832
pgc27810       145.825      -9.94558
pgc28308       147.558      -12.0577
pgc68080       331.857      -10.7120
pgc68686       335.651      -21.7374
pgc68875       336.664      -24.8717
pgc69126       338.276       8.09745
pgc69947       343.484      -6.57913
pgc71728       353.316      -2.70299
pgc71784       353.652      -4.53395
pgc72015       354.780      -12.2241
pgc1977       8.16720      -25.6075
pgc10330       40.9347      -29.0033
pgc10272       40.7015       28.5737
pgc11403       45.3052       44.9554
pgc8678       34.0629       28.5997
pgc11156       44.2948       2.77506
pgc70795       348.683       4.53395
pgc72009       354.738      -12.9613
pgc5341       21.5605      -6.09405
pgc13727       56.1327      -44.6446
pgc20835       110.584       17.2869
pgc35285       172.002       29.5110
pgc21020       111.678       47.0939
pgc20250       107.275       61.5955
pgc70117       344.479      -35.8580
pgc68942       337.110       17.1473
pgc69349       339.372       10.5316
pgc6275       25.5402       12.6019
pgc17819       86.7581      -34.2505
pgc27351       144.187      -21.1281
pgc38031       180.676       1.97670
pgc39697       184.918       2.07978
pgc43118       191.728      -11.6368
pgc45224       196.233      -7.94769
pgc42510       190.230      -40.9763
pgc46574       200.182      -22.0510
pgc34971       170.847       50.8927
pgc35202       171.669       53.7467
pgc36343       175.609       51.5980
pgc36825       177.003       49.8082
pgc37038       177.696       45.8073
pgc37037       177.698       56.4554
pgc37525       179.120       50.4283
pgc37542       179.175       48.3340
pgc37697       179.658       47.2614
pgc37719       179.718       42.7226
pgc37735       179.789       52.7077
pgc38283       181.345       50.3529
pgc38356       181.491       43.1440
pgc39237       183.943       48.1311
pgc16779       76.9263      -37.5130
pgc29898       153.689      -34.0588
pgc29993       154.078      -33.5639
pgc30308       155.396      -34.2668
pgc30716       156.760      -36.2281
pgc31217       158.399      -27.4544
pgc31360       158.847      -28.3141
pgc31493       159.221      -32.3484
pgc31683       159.826      -26.8400
pgc31761       160.086      -36.4110
pgc31875       160.501      -36.9352
pgc31926       160.694      -36.3526
pgc31981       160.912      -28.8665
pgc31995       160.960      -38.2632
pgc32039       161.102      -32.2097
pgc42181       189.463      -40.5373
pgc41010       187.105      -38.4875
pgc42880       191.040      -36.5110
pgc43073       191.565      -41.7060
pgc43282       192.176      -45.0080
pgc61165       269.312       12.1794
pgc61512       272.781       14.0930
pgc66239       317.502      -37.5038
pgc66648       320.631      -36.6818
pgc67846       330.335      -31.5297
pgc63545       295.669      -10.3237
pgc71047       349.770      -8.48506
pgc68442       333.958       19.2323
pgc59782       257.878       7.99458
pgc59971       259.022       73.4358
pgc60568       264.164       42.0882
pgc63121       290.379       61.1460
pgc72983       359.198       1.35423
pgc17395       82.9161      -10.3923
pgc60770       266.022       25.3505
pgc60925       267.376       20.7638
pgc61469       272.359       38.7943
pgc61553       273.091       39.6330
pgc62178       279.641       25.3750
pgc20214       107.005       15.1783
pgc23239       124.403       35.4464
pgc23604       126.140       74.0123
pgc25166       134.281       84.8086
pgc25258       134.952       55.7063
pgc25498       136.235       59.9331
pgc26246       139.417       52.9934
pgc34508       169.444       51.4766
pgc35025       171.045       69.4131
pgc35608       173.134       74.6276
pgc36493       176.020       60.1198
pgc38212       181.140       64.4374
pgc38347       181.484       77.5051
pgc38578       182.208       74.9043
pgc39143       183.731       63.7828
pgc40475       186.300       54.5062
pgc39663       184.849       28.3099
pgc43527       192.800       71.6367
pgc43951       193.682       58.7764
pgc45787       197.880       36.2821
pgc47985       204.005       49.9608
pgc48534       205.567       60.7769
pgc49993       210.549       55.8141
pgc49889       210.199       48.4439
pgc52266       219.378       51.5619
pgc52396       219.967       42.7424
pgc53043       222.824       58.9781
pgc53217       223.365       52.0765
pgc53657       225.385       48.3198
pgc55104       231.673       40.5646
pgc55515       233.816       30.8642
pgc18115       89.1051      -19.6919
pgc20446       108.474       23.0802
pgc20838       110.594       22.0833
pgc24530       131.032       30.1190
pgc24829       132.549       35.0764
pgc25399       135.661       25.9344
pgc25496       136.225       25.0038
pgc25967       138.185       34.9255
pgc26390       139.992       37.1912
pgc26563       140.763       44.5549
pgc26631       141.013       49.2043
pgc26648       141.067       49.2491
pgc31637       159.638      -26.7941
pgc31557       159.371      -26.3169
pgc31664       159.760      -29.2158
pgc40201       185.821       11.3675
pgc40516       186.356       16.4699
pgc40811       186.798       15.8973
pgc41661       188.281       14.5749
pgc42081       189.181       13.2593
pgc43001       191.382       13.3317
pgc39925       185.324       11.5105
pgc40095       185.631       15.5379
pgc40105       185.661       11.8008
pgc40705       186.634       12.6106
pgc2802645       154.403      -46.4111
pgc2802650       201.691      -47.4769
pgc2802662       251.810      -1.94783
pgc9788       38.5559       29.3109
pgc10123       40.1000       39.0633
pgc10175       40.2699      -8.25580
pgc10266       40.6696    -0.0132400
pgc11404       45.3088       44.8971
pgc11521       45.8949       46.3863
pgc20458       108.573       84.3822
pgc19688       102.537       60.8459
pgc21231       113.085       85.7089
pgc21033       111.767       80.1781
pgc23028       123.241       36.2546
pgc23313       124.743       57.8031
pgc24749       132.106       73.9671
pgc24506       130.908       50.2054
pgc25069       133.911       78.2235
pgc24961       133.386       51.3138
pgc24930       133.172       33.4211
pgc25065       133.895       58.7341
pgc25915       137.906       60.0373
pgc25861       137.584       7.03812
pgc26034       138.521       40.1138
pgc26341       139.827       69.2033
pgc26512       140.510       50.9768
pgc26649       141.077       34.5134
pgc27159       143.442       10.1524
pgc27765       145.646       58.8512
pgc28316       147.592       72.2789
pgc28630       148.888       69.0654
pgc29050       150.491       55.6798
pgc29265       151.308      -7.71856
pgc30019       154.224       73.4007
pgc29800       153.382       22.7376
pgc29814       153.441       3.42487
pgc29855       153.562       3.46635
pgc30083       154.526       21.8327
pgc30099       154.604       21.8940
pgc30440       155.862       19.8984
pgc30895       157.334       29.4922
pgc31497       159.233       21.8821
pgc32249       161.926       13.9856
pgc32256       161.957       12.5816
pgc32292       162.070       12.6294
pgc32533       162.817       27.9748
pgc33550       166.452    -0.0357800
pgc34426       169.227       18.0519
pgc34433       169.246       18.1485
pgc34566       169.605       58.7862
pgc34583       169.651       57.9999
pgc34612       169.733       13.0929
pgc34684       170.016       18.3570
pgc34778       170.279       3.23479
pgc34889       170.575       59.0744
pgc35064       171.182       38.7628
pgc35869       173.989       70.5356
pgc36505       176.057       57.9481
pgc36921       177.314       56.0838
pgc36914       177.289       27.0219
pgc37235       178.231       36.9864
pgc37258       178.307       60.6756
pgc37483       178.989       6.74987
pgc37617       179.400       53.3745
pgc37760       179.855       50.9617
pgc37930       180.362       61.8957
pgc38392       181.598       52.7110
pgc38440       181.763       43.0656
pgc38524       182.025       65.1741
pgc38643       182.374       43.6853
pgc38654       182.400       42.5342
pgc38890       183.072       13.2051
pgc38950       183.217       1.29967
pgc39028       183.451       14.9000
pgc39158       183.771       33.1972
pgc39246       183.976       13.1496
pgc39285       184.049       47.8833
pgc39492       184.535       28.1753
pgc39600       184.740       47.3038
pgc39659       184.846       5.82504
pgc39676       184.878       14.8776
pgc39710       184.939       12.7984
pgc39724       184.961       29.6143
pgc39764       185.028       29.2806
pgc39801       185.090       5.38642
pgc39791       185.074       75.3709
pgc40097       185.633       29.8954
pgc40228       185.866       46.9939
pgc40295       185.991       16.6935
pgc40375       186.118       7.31758
pgc40442       186.231       11.7043
pgc40455       186.265       12.8871
pgc40490       186.325       4.92514
pgc40484       186.311       15.6074
pgc40507       186.342       10.0167
pgc40515       186.350       18.1908
pgc40614       186.482       18.2139
pgc40653       186.549       12.9461
pgc40756       186.711       9.58424
pgc40850       186.861       11.1075
pgc40898       186.919       13.0789
pgc40914       186.940       13.0088
pgc40950       187.016       9.80368
pgc41024       187.123       17.0850
pgc41104       187.250       13.9786
pgc41111       187.262       13.1838
pgc41164       187.367       8.74994
pgc41220       187.445       8.00039
pgc41228       187.454       13.4294
pgc41260       187.509       13.6364
